# GENERATED by ./gradlew :conformance-icu:updateLedger. Reviewed by hand.
# icu=release-78.3  cldr=release-48-2
#
# Every row is a case where this library and ICU disagree and the
# disagreement is expected. A new one fails the build; a row that stops
# reproducing fails too. An ICU version bump regenerates this file, and
# the diff is the point rather than a nuisance.
#
# domain	locale	case	ours	icu	divergence	note
hour-cycle-skeletons	th	Cm/H12	HH:mm น.	HH:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Thai prefers the Buddhist calendar and ICU answers it from that calendar's chain, which does not carry the น. that Thai's Gregorian Hm item states. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	th	Cm/H23	HH:mm น.	HH:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Thai prefers the Buddhist calendar and ICU answers it from that calendar's chain, which does not carry the น. that Thai's Gregorian Hm item states. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	th	Cm/H24	kk:mm น.	kk:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Thai prefers the Buddhist calendar and ICU answers it from that calendar's chain, which does not carry the น. that Thai's Gregorian Hm item states. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	th	Hm/H11	HH:mm น.	HH:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Thai prefers the Buddhist calendar and ICU answers it from that calendar's chain, which does not carry the น. that Thai's Gregorian Hm item states. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	th	Hm/H12	HH:mm น.	HH:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Thai prefers the Buddhist calendar and ICU answers it from that calendar's chain, which does not carry the น. that Thai's Gregorian Hm item states. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	th	Hm/H23	HH:mm น.	HH:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Thai prefers the Buddhist calendar and ICU answers it from that calendar's chain, which does not carry the น. that Thai's Gregorian Hm item states. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	th	Hm/H24	kk:mm น.	kk:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Thai prefers the Buddhist calendar and ICU answers it from that calendar's chain, which does not carry the น. that Thai's Gregorian Hm item states. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	th	Jm/H11	KK:mm น.	KK:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Thai prefers the Buddhist calendar and ICU answers it from that calendar's chain, which does not carry the น. that Thai's Gregorian Hm item states. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	th	Jm/H12	hh:mm น.	hh:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Thai prefers the Buddhist calendar and ICU answers it from that calendar's chain, which does not carry the น. that Thai's Gregorian Hm item states. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	th	Jm/H23	HH:mm น.	HH:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Thai prefers the Buddhist calendar and ICU answers it from that calendar's chain, which does not carry the น. that Thai's Gregorian Hm item states. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	th	Jm/H24	kk:mm น.	kk:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Thai prefers the Buddhist calendar and ICU answers it from that calendar's chain, which does not carry the น. that Thai's Gregorian Hm item states. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	th	jm/H23	HH:mm น.	HH:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Thai prefers the Buddhist calendar and ICU answers it from that calendar's chain, which does not carry the น. that Thai's Gregorian Hm item states. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	th-TH	Cm/H11	HH:mm น.	HH:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Thai prefers the Buddhist calendar and ICU answers it from that calendar's chain, which does not carry the น. that Thai's Gregorian Hm item states. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	th-TH	Cm/H12	HH:mm น.	HH:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Thai prefers the Buddhist calendar and ICU answers it from that calendar's chain, which does not carry the น. that Thai's Gregorian Hm item states. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	th-TH	Cm/H23	HH:mm น.	HH:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Thai prefers the Buddhist calendar and ICU answers it from that calendar's chain, which does not carry the น. that Thai's Gregorian Hm item states. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	th-TH	Cm/H24	kk:mm น.	kk:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Thai prefers the Buddhist calendar and ICU answers it from that calendar's chain, which does not carry the น. that Thai's Gregorian Hm item states. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	th-TH	Hm/H11	HH:mm น.	HH:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Thai prefers the Buddhist calendar and ICU answers it from that calendar's chain, which does not carry the น. that Thai's Gregorian Hm item states. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	th-TH	Hm/H12	HH:mm น.	HH:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Thai prefers the Buddhist calendar and ICU answers it from that calendar's chain, which does not carry the น. that Thai's Gregorian Hm item states. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	th-TH	Hm/H23	HH:mm น.	HH:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Thai prefers the Buddhist calendar and ICU answers it from that calendar's chain, which does not carry the น. that Thai's Gregorian Hm item states. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	th-TH	Hm/H24	kk:mm น.	kk:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Thai prefers the Buddhist calendar and ICU answers it from that calendar's chain, which does not carry the น. that Thai's Gregorian Hm item states. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	th-TH	Jm/H11	KK:mm น.	KK:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Thai prefers the Buddhist calendar and ICU answers it from that calendar's chain, which does not carry the น. that Thai's Gregorian Hm item states. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	th-TH	Jm/H12	hh:mm น.	hh:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Thai prefers the Buddhist calendar and ICU answers it from that calendar's chain, which does not carry the น. that Thai's Gregorian Hm item states. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	th-TH	Jm/H23	HH:mm น.	HH:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Thai prefers the Buddhist calendar and ICU answers it from that calendar's chain, which does not carry the น. that Thai's Gregorian Hm item states. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	th-TH	Jm/H24	kk:mm น.	kk:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Thai prefers the Buddhist calendar and ICU answers it from that calendar's chain, which does not carry the น. that Thai's Gregorian Hm item states. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	th-TH	jm/H23	HH:mm น.	HH:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Thai prefers the Buddhist calendar and ICU answers it from that calendar's chain, which does not carry the น. that Thai's Gregorian Hm item states. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
